spec_id,spec_label,outcome,term,beta,se,t,p,ci_lo,ci_hi,n,n_psu,r2,ahpvt_adjusted
S02,IDGX2 quintiles -> C4WD90_1+AHPVT,C4WD90_1,race_NH-Black,-0.30562721606187343,0.0809255799701293,-3.7766453595350753,0.00024014805394385335,-0.4657173171683533,-0.1455371149553936,4721,132,0.10970800442327444,True
S02,IDGX2 quintiles -> C4WD90_1+AHPVT,C4WD90_1,race_Hispanic,-0.04705303023345439,0.10053793842888727,-0.4680126822645767,0.6405532304824209,-0.24594105468825017,0.1518349942213414,4721,132,0.10970800442327444,True
S02,IDGX2 quintiles -> C4WD90_1+AHPVT,C4WD90_1,race_Other,0.030799760561185857,0.15034921778266097,0.20485481078929724,0.8380035162566629,-0.2666268563996156,0.32822637752198736,4721,132,0.10970800442327444,True
S02,IDGX2 quintiles -> C4WD90_1+AHPVT,C4WD90_1,parent_ed,0.045313751076264216,0.014248431845516107,3.1802623311507907,0.00183692535396798,0.01712695407586681,0.07350054807666162,4721,132,0.10970800442327444,True
S02,IDGX2 quintiles -> C4WD90_1+AHPVT,C4WD90_1,cesd_sum,-0.017452729796193465,0.004683487236166743,-3.726439064767872,0.0002877195186406425,-0.026717784744772093,-0.008187674847614838,4721,132,0.10970800442327444,True
S02,IDGX2 quintiles -> C4WD90_1+AHPVT,C4WD90_1,srh,0.04070855083529874,0.04458604836909225,0.9130333887925028,0.36290227466665903,-0.04749328836042936,0.12891039003102683,4721,132,0.10970800442327444,True
S02,IDGX2 quintiles -> C4WD90_1+AHPVT,C4WD90_1,ahpvt,0.046312024238141195,0.0035569803576593804,13.020039354003112,2.2117768981139816e-25,0.03927546861133395,0.05334857986494844,4721,132,0.10970800442327444,True
S02C,IDGX2 quintiles -> W4_COG_COMP+AHPVT,W4_COG_COMP,const,-1.402368229815599,0.14740786118103788,-9.51352403175629,1.2319570863296523e-16,-1.69397614178945,-1.110760317841748,4710,132,0.1770166647732141,True
S02C,IDGX2 quintiles -> W4_COG_COMP+AHPVT,W4_COG_COMP,idg_q2,0.08224688360184029,0.0318578064201284,2.581686966051594,0.010931440346938387,0.01922454316620127,0.14526922403747933,4710,132,0.1770166647732141,True
S02C,IDGX2 quintiles -> W4_COG_COMP+AHPVT,W4_COG_COMP,idg_q3,0.0928763581821845,0.033607180152323675,2.763586762150969,0.0065408140010567795,0.026393339209999506,0.15935937715436949,4710,132,0.1770166647732141,True
S02C,IDGX2 quintiles -> W4_COG_COMP+AHPVT,W4_COG_COMP,idg_q4,0.0862804789082332,0.042223236516060546,2.0434359378257163,0.04301418074289791,0.0027528451811227733,0.16980811263534362,4710,132,0.1770166647732141,True
S02C,IDGX2 quintiles -> W4_COG_COMP+AHPVT,W4_COG_COMP,idg_q5,0.10793727903141585,0.03751263985095951,2.877357590941577,0.004683773650604728,0.03372832916997838,0.1821462288928533,4710,132,0.1770166647732141,True
S02C,IDGX2 quintiles -> W4_COG_COMP+AHPVT,W4_COG_COMP,male,-0.23314245962746624,0.02501749304537298,-9.319177553267522,3.712877676388316e-16,-0.2826330285247511,-0.1836518907301814,4710,132,0.1770166647732141,True
S02C,IDGX2 quintiles -> W4_COG_COMP+AHPVT,W4_COG_COMP,race_NH-Black,-0.19618390346548037,0.03284456174644171,-5.973101574014286,2.0615769973101946e-08,-0.2611582813164232,-0.13120952561453753,4710,132,0.1770166647732141,True
S02C,IDGX2 quintiles -> W4_COG_COMP+AHPVT,W4_COG_COMP,race_Hispanic,-0.029446803078127238,0.04540371147088254,-0.6485549776478408,0.5177613347771759,-0.11926617493392354,0.06037256877766907,4710,132,0.1770166647732141,True
S02C,IDGX2 quintiles -> W4_COG_COMP+AHPVT,W4_COG_COMP,race_Other,0.05169256900439191,0.07084160455596014,0.7296922384579563,0.46688108381621085,-0.08844902330912689,0.1918341613179107,4710,132,0.1770166647732141,True
S02C,IDGX2 quintiles -> W4_COG_COMP+AHPVT,W4_COG_COMP,parent_ed,0.019531455906440384,0.005932841503743802,3.292091301295584,0.001278417905542614,0.007794880196588876,0.031268031616291894,4710,132,0.1770166647732141,True
S02C,IDGX2 quintiles -> W4_COG_COMP+AHPVT,W4_COG_COMP,cesd_sum,-0.007863649512892291,0.0014981279322734868,-5.248983977595822,6.000482874606618e-07,-0.010827303925213224,-0.004899995100571359,4710,132,0.1770166647732141,True
S02C,IDGX2 quintiles -> W4_COG_COMP+AHPVT,W4_COG_COMP,srh,-0.010531862126953583,0.014769156002424717,-0.7130984414562701,0.47705321055445404,-0.039748775722855845,0.018685051468948683,4710,132,0.1770166647732141,True
S02C,IDGX2 quintiles -> W4_COG_COMP+AHPVT,W4_COG_COMP,ahpvt,0.02320868215845613,0.0016752653995561607,13.853734557285648,1.94215901552033e-27,0.019894607581614952,0.02652275673529731,4710,132,0.1770166647732141,True
S02_noAHPVT,IDGX2 quintiles -> C4WD90_1,C4WD90_1,const,6.984448751941565,0.14407954020214925,48.47633981995021,1.540991401907906e-85,6.69942505279908,7.269472451084049,4924,132,0.06008511680896278,False
S02_noAHPVT,IDGX2 quintiles -> C4WD90_1,C4WD90_1,idg_q2,0.12966831783635424,0.09075125618590903,1.4288322088977086,0.15543258185246145,-0.04985931463418039,0.30919595030688884,4924,132,0.06008511680896278,False
S02_noAHPVT,IDGX2 quintiles -> C4WD90_1,C4WD90_1,idg_q3,0.20345532714288164,0.0873038312476865,2.330428392834972,0.021311515137663203,0.030747523546242744,0.37616313073952057,4924,132,0.06008511680896278,False
S02_noAHPVT,IDGX2 quintiles -> C4WD90_1,C4WD90_1,idg_q4,0.2554497165033949,0.10883455092784255,2.347138057956966,0.02041703483946017,0.04014901345810526,0.47075041954868446,4924,132,0.06008511680896278,False
S02_noAHPVT,IDGX2 quintiles -> C4WD90_1,C4WD90_1,idg_q5,0.16546823382854758,0.11021210501090828,1.5013617044350103,0.13566856948874487,-0.05255759979373681,0.383494067450832,4924,132,0.06008511680896278,False
S02_noAHPVT,IDGX2 quintiles -> C4WD90_1,C4WD90_1,male,-0.6028047899882785,0.07075379305129015,-8.51975228453546,3.303475491815143e-14,-0.7427726701990713,-0.46283690977748565,4924,132,0.06008511680896278,False
S02_noAHPVT,IDGX2 quintiles -> C4WD90_1,C4WD90_1,race_NH-Black,-0.6915269983767734,0.07589977531208875,-9.111054618189788,1.2044202191918127e-15,-0.8416748590180739,-0.541379137735473,4924,132,0.06008511680896278,False
S02_noAHPVT,IDGX2 quintiles -> C4WD90_1,C4WD90_1,race_Hispanic,-0.3877188508996623,0.09520738405385898,-4.072361138294999,8.00783811236729e-05,-0.576061767254314,-0.19937593454501057,4924,132,0.06008511680896278,False
S02_noAHPVT,IDGX2 quintiles -> C4WD90_1,C4WD90_1,race_Other,-0.12626891759842052,0.15249099326912582,-0.8280418068729678,0.40915281325961045,-0.42793247736892565,0.1753946421720846,4924,132,0.06008511680896278,False
S02_noAHPVT,IDGX2 quintiles -> C4WD90_1,C4WD90_1,parent_ed,0.06988261414456308,0.014861403803052902,4.702288900205205,6.431985195784765e-06,0.0404832123942989,0.09928201589482727,4924,132,0.06008511680896278,False
S02_noAHPVT,IDGX2 quintiles -> C4WD90_1,C4WD90_1,cesd_sum,-0.025165057502276555,0.004802624795728704,-5.2398549902664735,6.250992258692662e-07,-0.03466579496265051,-0.015664320041902602,4924,132,0.06008511680896278,False
S02_noAHPVT,IDGX2 quintiles -> C4WD90_1,C4WD90_1,srh,0.01994598748980391,0.043446355950836485,0.45909460191263485,0.6469270947930014,-0.06600126824126196,0.10589324322086979,4924,132,0.06008511680896278,False
S02C_noAHPVT,IDGX2 quintiles -> W4_COG_COMP,W4_COG_COMP,const,0.16866466170376693,0.06037051700170081,2.7938250338160127,0.00599096070036831,0.049237378337739515,0.28809194506979435,4913,132,0.09188583118459603,False
S02C_noAHPVT,IDGX2 quintiles -> W4_COG_COMP,W4_COG_COMP,idg_q2,0.09049478995894852,0.03618647926185343,2.5007901239606114,0.013625151729800528,0.01890930208408917,0.16208027783380788,4913,132,0.09188583118459603,False
S02C_noAHPVT,IDGX2 quintiles -> W4_COG_COMP,W4_COG_COMP,idg_q3,0.1179467731769177,0.03758099932420019,3.1384682498574796,0.002098541295519749,0.04360259197099402,0.19229095438284138,4913,132,0.09188583118459603,False
S02C_noAHPVT,IDGX2 quintiles -> W4_COG_COMP,W4_COG_COMP,idg_q4,0.12284700987166944,0.041139718851706066,2.986092596171813,0.0033732713548920235,0.04146283254612192,0.20423118719721695,4913,132,0.09188583118459603,False
S02C_noAHPVT,IDGX2 quintiles -> W4_COG_COMP,W4_COG_COMP,idg_q5,0.1331614137450838,0.04253095776000175,3.1309291104259,0.002149264952646759,0.04902503399386897,0.21729779349629863,4913,132,0.09188583118459603,False
S02C_noAHPVT,IDGX2 quintiles -> W4_COG_COMP,W4_COG_COMP,male,-0.2107944543427087,0.027370269327618605,-7.701584950426544,2.9145250484371094e-12,-0.264939375955719,-0.1566495327296984,4913,132,0.09188583118459603,False
S02C_noAHPVT,IDGX2 quintiles -> W4_COG_COMP,W4_COG_COMP,race_NH-Black,-0.3893693400323792,0.039603182510086814,-9.831768947690202,2.0077067939820226e-17,-0.46771388195000746,-0.311024798114751,4913,132,0.09188583118459603,False
S02C_noAHPVT,IDGX2 quintiles -> W4_COG_COMP,W4_COG_COMP,race_Hispanic,-0.20391140033524552,0.04477171494231982,-4.554469280391608,1.1873359046569107e-05,-0.2924805323015792,-0.1153422683689118,4913,132,0.09188583118459603,False
S02C_noAHPVT,IDGX2 quintiles -> W4_COG_COMP,W4_COG_COMP,race_Other,-0.02248099789656067,0.07488364478151503,-0.3002123889956554,0.7644910336766855,-0.1706187099613916,0.1256567141682703,4913,132,0.09188583118459603,False
S02C_noAHPVT,IDGX2 quintiles -> W4_COG_COMP,W4_COG_COMP,parent_ed,0.032033603126007434,0.00634452173717054,5.049017790944385,1.4555320368780704e-06,0.019482625712551792,0.04458458053946308,4913,132,0.09188583118459603,False
S02C_noAHPVT,IDGX2 quintiles -> W4_COG_COMP,W4_COG_COMP,cesd_sum,-0.011570413937734907,0.0015739131817567736,-7.351367325623526,1.89289543796273e-11,-0.014683989651288866,-0.008456838224180948,4913,132,0.09188583118459603,False
S02C_noAHPVT,IDGX2 quintiles -> W4_COG_COMP,W4_COG_COMP,srh,-0.018533209271441368,0.014077487949180659,-1.3165139503827485,0.19030028978389837,-0.04638183846806179,0.009315419925179053,4913,132,0.09188583118459603,False
S03_C4WD90_1,IDGX2 -> C4WD90_1 (AHPVT adj),C4WD90_1,const,4.391876271332938,0.31194541766294714,14.07898953681154,1.56443826811773e-26,3.7737964129957575,5.009956129670119,3274,113,0.0965107725954053,True
S03_C4WD90_1,IDGX2 -> C4WD90_1 (AHPVT adj),C4WD90_1,idgx2,0.011458695437216192,0.010826597193882027,1.0583838330746576,0.2921578290985882,-0.009992819093760555,0.03291020996819294,3274,113,0.0965107725954053,True
S03_C4WD90_1,IDGX2 -> C4WD90_1 (AHPVT adj),C4WD90_1,male,-0.6930014430918856,0.06479432412459382,-10.695403531940613,8.034632676460685e-19,-0.8213830906763157,-0.5646197955074556,3274,113,0.0965107725954053,True
S03_C4WD90_1,IDGX2 -> C4WD90_1 (AHPVT adj),C4WD90_1,race_NH-Black,-0.30271859192787187,0.10052588309655977,-3.0113497400176694,0.003215066941352691,-0.5018977433609458,-0.10353944049479794,3274,113,0.0965107725954053,True
S03_C4WD90_1,IDGX2 -> C4WD90_1 (AHPVT adj),C4WD90_1,race_Hispanic,0.015774600521344113,0.12100510700496242,0.13036309716,0.8965130178469761,-0.22398150795437982,0.25553070899706803,3274,113,0.0965107725954053,True
S03_C4WD90_1,IDGX2 -> C4WD90_1 (AHPVT adj),C4WD90_1,race_Other,-0.002694479268156233,0.19613119450258934,-0.01373814744253067,0.9890633312828553,-0.3913033000736093,0.3859143415372968,3274,113,0.0965107725954053,True
S03_C4WD90_1,IDGX2 -> C4WD90_1 (AHPVT adj),C4WD90_1,parent_ed,0.06107992933782739,0.0166470670614877,3.669110547354812,0.0003742228411320872,0.028095899861839947,0.09406395881381482,3274,113,0.0965107725954053,True
S03_C4WD90_1,IDGX2 -> C4WD90_1 (AHPVT adj),C4WD90_1,cesd_sum,-0.0181801363827084,0.005180409268667767,-3.5094015626652872,0.0006479077882168137,-0.028444453297170685,-0.007915819468246111,3274,113,0.0965107725954053,True
S03_C4WD90_1,IDGX2 -> C4WD90_1 (AHPVT adj),C4WD90_1,srh,-0.0007577199276736116,0.048776802183690335,-0.01553443222497626,0.9876334536717708,-0.09740270099423466,0.09588726113888744,3274,113,0.0965107725954053,True
S03_C4WD90_1,IDGX2 -> C4WD90_1 (AHPVT adj),C4WD90_1,ahpvt,0.039708348227209006,0.003768862138183184,10.535898308647287,1.882169419693114e-18,0.0322408310124584,0.04717586544195961,3274,113,0.0965107725954053,True
S03_C4WD60_1,IDGX2 -> C4WD60_1 (AHPVT adj),C4WD60_1,const,3.003340620889911,0.33648042915871557,8.925751278905008,9.887575223767513e-15,2.336647782297349,3.6700334594824735,3272,113,0.11138864945965887,True
S03_C4WD60_1,IDGX2 -> C4WD60_1 (AHPVT adj),C4WD60_1,idgx2,0.021680333775371034,0.010768325135254386,2.0133431618248467,0.04647660557262881,0.0003442778589539154,0.04301638969178816,3272,113,0.11138864945965887,True
S03_C4WD60_1,IDGX2 -> C4WD60_1 (AHPVT adj),C4WD60_1,male,-0.8085327264422687,0.06528143529131994,-12.385339305641372,1.0250120058448875e-22,-0.9378795223631614,-0.679185930521376,3272,113,0.11138864945965887,True
S03_C4WD60_1,IDGX2 -> C4WD60_1 (AHPVT adj),C4WD60_1,race_NH-Black,-0.53769805145371,0.09320336942290378,-5.769083830155782,7.188723692175226e-08,-0.7223685806797555,-0.35302752222766437,3272,113,0.11138864945965887,True
S03_C4WD60_1,IDGX2 -> C4WD60_1 (AHPVT adj),C4WD60_1,race_Hispanic,0.22696132034554378,0.1538358460090645,1.4753474319123938,0.14292489621910046,-0.07784468905446817,0.5317673297455557,3272,113,0.11138864945965887,True
S03_C4WD60_1,IDGX2 -> C4WD60_1 (AHPVT adj),C4WD60_1,race_Other,0.16018759652918924,0.27143604605219107,0.5901485777551768,0.5562798625208638,-0.37762813466008893,0.6980033277184674,3272,113,0.11138864945965887,True
S03_C4WD60_1,IDGX2 -> C4WD60_1 (AHPVT adj),C4WD60_1,parent_ed,0.05895482581180819,0.018110205672608428,3.255337177146309,0.0014983425633607263,0.023071774730488874,0.0948378768931275,3272,113,0.11138864945965887,True
S03_C4WD60_1,IDGX2 -> C4WD60_1 (AHPVT adj),C4WD60_1,cesd_sum,-0.01307849676040053,0.004959062423838086,-2.6372922223226167,0.009544550547396814,-0.022904243275205488,-0.0032527502455955704,3272,113,0.11138864945965887,True
S03_C4WD60_1,IDGX2 -> C4WD60_1 (AHPVT adj),C4WD60_1,srh,-0.051225712010829746,0.03968189556826082,-1.2909088962928004,0.19939354801518505,-0.1298503014506467,0.02739887742898721,3272,113,0.11138864945965887,True
S03_C4WD60_1,IDGX2 -> C4WD60_1 (AHPVT adj),C4WD60_1,ahpvt,0.040576022842701724,0.0039187099107275795,10.354433925211895,4.95823866155235e-18,0.032811601474909656,0.04834044421049379,3272,113,0.11138864945965887,True
S03_C4NUMSCR,IDGX2 -> C4NUMSCR (AHPVT adj),C4NUMSCR,const,2.0351338733749524,0.25745781136797125,7.9047276233784185,2.044396074838448e-12,1.525014222410714,2.545253524339191,3275,113,0.08761559462518476,True
S03_C4NUMSCR,IDGX2 -> C4NUMSCR (AHPVT adj),C4NUMSCR,idgx2,0.018059889989135238,0.007137947512350377,2.5301236746119606,0.012791886682647005,0.0039169619720977635,0.03220281800617271,3275,113,0.08761559462518476,True
S03_C4NUMSCR,IDGX2 -> C4NUMSCR (AHPVT adj),C4NUMSCR,male,-0.0399017374094687,0.06328849071210146,-0.6304738343497746,0.529668949815885,-0.16529976911248737,0.08549629429354996,3275,113,0.08761559462518476,True
S03_C4NUMSCR,IDGX2 -> C4NUMSCR (AHPVT adj),C4NUMSCR,race_NH-Black,-0.1750046904680945,0.09266087979471165,-1.888657768583829,0.0615245224433354,-0.3586003460349775,0.008590965098788483,3275,113,0.08761559462518476,True
S03_C4NUMSCR,IDGX2 -> C4NUMSCR (AHPVT adj),C4NUMSCR,race_Hispanic,0.023196626954509792,0.12375806437256129,0.1874352760130335,0.8516585054393077,-0.22201411365693058,0.2684073675659502,3275,113,0.08761559462518476,True
S03_C4NUMSCR,IDGX2 -> C4NUMSCR (AHPVT adj),C4NUMSCR,race_Other,0.11131159157777243,0.1786425961904136,0.6230965847536518,0.5344878182722083,-0.24264581345024228,0.46526899660578713,3275,113,0.08761559462518476,True
S03_C4NUMSCR,IDGX2 -> C4NUMSCR (AHPVT adj),C4NUMSCR,parent_ed,0.028708255169235496,0.017194823245804923,1.6695871053073803,0.09779386396590316,-0.00536108297178229,0.06277759331025329,3275,113,0.08761559462518476,True
S03_C4NUMSCR,IDGX2 -> C4NUMSCR (AHPVT adj),C4NUMSCR,cesd_sum,-0.013262088197301805,0.003793398551464299,-3.496096710476803,0.0006777122371768962,-0.02077822116976577,-0.005745955224837839,3275,113,0.08761559462518476,True
S03_C4NUMSCR,IDGX2 -> C4NUMSCR (AHPVT adj),C4NUMSCR,srh,-0.08507995149393756,0.03330651022401614,-2.5544540968627034,0.01197808195102525,-0.15107253210369265,-0.01908737088418247,3275,113,0.08761559462518476,True
S03_C4NUMSCR,IDGX2 -> C4NUMSCR (AHPVT adj),C4NUMSCR,ahpvt,0.035563566549756676,0.003459460044510706,10.280091717257184,7.373345921510509e-18,0.028709089922872435,0.04241804317664092,3275,113,0.08761559462518476,True
S03_W4_COG_COMP,IDGX2 -> W4_COG_COMP (AHPVT adj),W4_COG_COMP,const,-1.206161584852057,0.12096363229514269,-9.971274522487125,3.8309043953710386e-17,-1.445835516506714,-0.9664876531974002,3268,113,0.15679469513436917,True
S03_W4_COG_COMP,IDGX2 -> W4_COG_COMP (AHPVT adj),W4_COG_COMP,idgx2,0.009263823101364678,0.003763713643211335,2.4613517338318154,0.015366830758031594,0.0018065069694403243,0.01672113923328903,3268,113,0.15679469513436917,True
S03_W4_COG_COMP,IDGX2 -> W4_COG_COMP (AHPVT adj),W4_COG_COMP,male,-0.254140244036388,0.02650762172082181,-9.587440424229388,2.9610006981340383e-16,-0.3066616985934273,-0.20161878947934875,3268,113,0.15679469513436917,True
S03_W4_COG_COMP,IDGX2 -> W4_COG_COMP (AHPVT adj),W4_COG_COMP,race_NH-Black,-0.17827256687397922,0.03584294230195952,-4.9737146401687315,2.3891528106545753e-06,-0.24929076251331944,-0.10725437123463898,3268,113,0.15679469513436917,True
S03_W4_COG_COMP,IDGX2 -> W4_COG_COMP (AHPVT adj),W4_COG_COMP,race_Hispanic,0.04408402235259014,0.052748457266277915,0.8357405057374645,0.4050802949506856,-0.06043028415302017,0.14859832885820046,3268,113,0.15679469513436917,True
S03_W4_COG_COMP,IDGX2 -> W4_COG_COMP (AHPVT adj),W4_COG_COMP,race_Other,0.0492886613649222,0.09556613390682203,0.5157544765071187,0.6070425351200178,-0.14006338281474978,0.2386407055445942,3268,113,0.15679469513436917,True
S03_W4_COG_COMP,IDGX2 -> W4_COG_COMP (AHPVT adj),W4_COG_COMP,parent_ed,0.025862187042822664,0.006740243457053678,3.836981142833622,0.00020649444841178884,0.012507258631612075,0.03921711545403325,3268,113,0.15679469513436917,True
S03_W4_COG_COMP,IDGX2 -> W4_COG_COMP (AHPVT adj),W4_COG_COMP,cesd_sum,-0.007984875381396379,0.0016912481460837523,-4.721291431943991,6.8322924877244675e-06,-0.01133586679000853,-0.004633883972784227,3268,113,0.15679469513436917,True
S03_W4_COG_COMP,IDGX2 -> W4_COG_COMP (AHPVT adj),W4_COG_COMP,srh,-0.02589082736975756,0.014105299095578503,-1.8355390548133352,0.06907894848116018,-0.053838669438137046,0.002057014698621927,3268,113,0.15679469513436917,True
S03_W4_COG_COMP,IDGX2 -> W4_COG_COMP (AHPVT adj),W4_COG_COMP,ahpvt,0.020900403360697022,0.0015089568838324476,13.85089500212504,5.0294814583445345e-26,0.01791059872120783,0.023890208000186215,3268,113,0.15679469513436917,True
S04_ODGX2_placebo,ODGX2_placebo -> W4_COG_COMP,W4_COG_COMP,const,-1.221579830973569,0.12048062766528847,-10.139222003119734,1.5637867602052007e-17,-1.4602967508681781,-0.98286291107896,3268,113,0.15788795338574413,True
S04_ODGX2_placebo,ODGX2_placebo -> W4_COG_COMP,W4_COG_COMP,odgx2_placebo,0.014233524389399663,0.004081139294292244,3.4876350359582755,0.0006973343189320301,0.006147270019104834,0.022319778759694493,3268,113,0.15788795338574413,True
S04_ODGX2_placebo,ODGX2_placebo -> W4_COG_COMP,W4_COG_COMP,male,-0.2505607438810797,0.02614627804246757,-9.583036770056196,3.031199708441105e-16,-0.30236624225834413,-0.19875524550381524,3268,113,0.15788795338574413,True
S04_ODGX2_placebo,ODGX2_placebo -> W4_COG_COMP,W4_COG_COMP,race_NH-Black,-0.1753935261801182,0.03506853316997566,-5.001450312449437,2.1245665147176963e-06,-0.24487732939216278,-0.1059097229680736,3268,113,0.15788795338574413,True
S04_ODGX2_placebo,ODGX2_placebo -> W4_COG_COMP,W4_COG_COMP,race_Hispanic,0.04975383075252038,0.051516419571343765,0.9657858827634086,0.33623211093725414,-0.05231935098948223,0.151827012494523,3268,113,0.15788795338574413,True
S04_ODGX2_placebo,ODGX2_placebo -> W4_COG_COMP,W4_COG_COMP,race_Other,0.050292951215957116,0.09523316312548409,0.5281033367513851,0.5984724168177536,-0.13839935404239453,0.23898525647430877,3268,113,0.15788795338574413,True
S04_ODGX2_placebo,ODGX2_placebo -> W4_COG_COMP,W4_COG_COMP,parent_ed,0.025236168260547726,0.006781931173666422,3.721088818851083,0.00031189234084849946,0.011798640982614095,0.03867369553848136,3268,113,0.15788795338574413,True
S04_ODGX2_placebo,ODGX2_placebo -> W4_COG_COMP,W4_COG_COMP,cesd_sum,-0.007635751899704087,0.001703963471296973,-4.48117112152183,1.8005511678893027e-05,-0.0110119370953107,-0.004259566704097474,3268,113,0.15788795338574413,True
S04_ODGX2_placebo,ODGX2_placebo -> W4_COG_COMP,W4_COG_COMP,srh,-0.026745433630376576,0.014014217192064988,-1.9084500592384248,0.05889286926825458,-0.0545128085822891,0.001021941321535949,3268,113,0.15788795338574413,True
S04_ODGX2_placebo,ODGX2_placebo -> W4_COG_COMP,W4_COG_COMP,ahpvt,0.020757523629272568,0.0015029290369376002,13.811379725265363,6.160543415868824e-26,0.017779662395725218,0.023735384862819918,3268,113,0.15788795338574413,True
S04_BCENT10X,BCENT10X -> W4_COG_COMP,W4_COG_COMP,const,-1.2270241026606128,0.12321480185412569,-9.958414769950203,4.1028625946992036e-17,-1.471158438229946,-0.9828897670912794,3268,113,0.16038618585142683,True
S04_BCENT10X,BCENT10X -> W4_COG_COMP,W4_COG_COMP,bcent10x,0.09110200032960275,0.021011735676276996,4.335767484095099,3.1889470672901755e-05,0.04946993947899658,0.13273406118020892,3268,113,0.16038618585142683,True
S04_BCENT10X,BCENT10X -> W4_COG_COMP,W4_COG_COMP,male,-0.24973191318244292,0.02667639986038274,-9.361529834965514,9.839097177412862e-16,-0.3025877799881755,-0.19687604637671036,3268,113,0.16038618585142683,True
S04_BCENT10X,BCENT10X -> W4_COG_COMP,W4_COG_COMP,race_NH-Black,-0.17665965969456485,0.03506975702391219,-5.037379060656453,1.823896476737551e-06,-0.2461458878163048,-0.1071734315728249,3268,113,0.16038618585142683,True
S04_BCENT10X,BCENT10X -> W4_COG_COMP,W4_COG_COMP,race_Hispanic,0.044672045069360004,0.05175054355517793,0.8632188572421347,0.389861897806965,-0.057865023335398176,0.1472091134741182,3268,113,0.16038618585142683,True
S04_BCENT10X,BCENT10X -> W4_COG_COMP,W4_COG_COMP,race_Other,0.042393533658803426,0.09488755603319236,0.44677653668278544,0.655899133932118,-0.14561399544786002,0.2304010627654669,3268,113,0.16038618585142683,True
S04_BCENT10X,BCENT10X -> W4_COG_COMP,W4_COG_COMP,parent_ed,0.024706031914276595,0.006837900742108537,3.613101863578417,0.0004545152875065747,0.011157608110940968,0.038254455717612226,3268,113,0.16038618585142683,True
S04_BCENT10X,BCENT10X -> W4_COG_COMP,W4_COG_COMP,cesd_sum,-0.007468707467734363,0.001717048954219619,-4.349734729100263,3.0201159162648e-05,-0.010870819870387951,-0.004066595065080775,3268,113,0.16038618585142683,True
S04_BCENT10X,BCENT10X -> W4_COG_COMP,W4_COG_COMP,srh,-0.02389946553682957,0.014321087035937338,-1.6688304090922879,0.09794415438800866,-0.052274863748226263,0.004475932674567123,3268,113,0.16038618585142683,True
S04_BCENT10X,BCENT10X -> W4_COG_COMP,W4_COG_COMP,ahpvt,0.02062293863442749,0.001514724756936318,13.614974298128883,1.692349583926735e-25,0.017621705693738506,0.023624171575116475,3268,113,0.16038618585142683,True
S04_REACH,REACH -> W4_COG_COMP,W4_COG_COMP,const,-1.1573709198992554,0.12087506820102085,-9.574934989691123,3.1647202365743997e-16,-1.3968693731540094,-0.9178724666445015,3268,113,0.15486788808044738,True
S04_REACH,REACH -> W4_COG_COMP,W4_COG_COMP,reach,2.6953883495692154e-05,3.764088941822228e-05,0.7160798778214722,0.47543241237826667,-4.762671388444923e-05,0.00010153448087583354,3268,113,0.15486788808044738,True
S04_REACH,REACH -> W4_COG_COMP,W4_COG_COMP,male,-0.2577802035555251,0.026158359308468628,-9.854601372956528,7.136339462519471e-17,-0.3096096394127321,-0.20595076769831813,3268,113,0.15486788808044738,True
S04_REACH,REACH -> W4_COG_COMP,W4_COG_COMP,race_NH-Black,-0.1870810985267677,0.035077772235224826,-5.3333232587359785,5.072079906357234e-07,-0.25658320776229276,-0.1175789892912426,3268,113,0.15486788808044738,True
S04_REACH,REACH -> W4_COG_COMP,W4_COG_COMP,race_Hispanic,0.031089833537987124,0.053663282867448696,0.5793501976906771,0.5635163783656418,-0.07523708262931024,0.1374167497052845,3268,113,0.15486788808044738,True
S04_REACH,REACH -> W4_COG_COMP,W4_COG_COMP,race_Other,0.043290384324759984,0.09644780088289932,0.4488478112354305,0.6544086991572347,-0.14780856995141878,0.23438933860093875,3268,113,0.15486788808044738,True
S04_REACH,REACH -> W4_COG_COMP,W4_COG_COMP,parent_ed,0.026156165105562356,0.006758481636813791,3.8701244615489374,0.00018323929285813347,0.012765100079020432,0.03954723013210428,3268,113,0.15486788808044738,True
S04_REACH,REACH -> W4_COG_COMP,W4_COG_COMP,cesd_sum,-0.008086810763797641,0.0017018406070715773,-4.751802683632593,6.027690824168268e-06,-0.011458789776061245,-0.004714831751534037,3268,113,0.15486788808044738,True
S04_REACH,REACH -> W4_COG_COMP,W4_COG_COMP,srh,-0.02880393601988336,0.014088940587768599,-2.044435906337037,0.04325542092397598,-0.05671936580195487,-0.0008885062378118543,3268,113,0.15486788808044738,True
S04_REACH,REACH -> W4_COG_COMP,W4_COG_COMP,ahpvt,0.020785351064541005,0.001530972620905726,13.576566151943565,2.06303203409061e-25,0.017751925064131095,0.023818777064950915,3268,113,0.15486788808044738,True
S04_PRXPREST,PRXPREST -> W4_COG_COMP,W4_COG_COMP,const,-1.2249310924779429,0.12976020627132276,-9.439959504354263,6.486753590111242e-16,-1.4820343078764773,-0.9678278770794083,3006,113,0.15753169010121848,True
S04_PRXPREST,PRXPREST -> W4_COG_COMP,W4_COG_COMP,prxprest,0.3825195408305858,0.3035898533579006,1.2599878968274851,0.21029279569280568,-0.2190048378951891,0.9840439195563607,3006,113,0.15753169010121848,True
