exposure,exposure_group,outcome,outcome_label,outcome_group,n,beta,se,p,d1_pass,beta_L0,beta_L0_L1,beta_full,d4a_rel_shift,d4a_sign_stable,d4a_pass,d4b_beta_levels,d4b_beta_trajectory,d4b_abs_shift,d4b_pct_attenuation,beta_no_ahpvt,se_no_ahpvt,p_no_ahpvt,d1_q
FRIEND_DISCLOSURE_ANY,friendship_grid,H5ID1,S5Q1 HOW IS GEN PHYSICAL HEALTH—W5,functional,3457,-0.04367695985205768,0.04620047027964247,0.34620581702786984,False,-0.023508923803967928,-0.07684541628342377,-0.04367695985205768,0.6940751323766463,True,False,-0.07684541628342377,-0.04367695985205768,0.03316845643136609,0.4316256978689933,,,,0.5934956863334911
FRIEND_DISCLOSURE_ANY,friendship_grid,H5ID4,S5Q4 LIMIT CLIMB SEV. FLIGHT STAIRS—W5,functional,3457,-0.014111734146123822,0.02450228611899106,0.5656469540280571,False,-0.008367932941821385,-0.027088189907883004,-0.014111734146123822,0.6910855627386822,True,False,-0.027088189907883004,-0.014111734146123822,0.012976455761759181,0.4790447721271649,,,,0.6787763448336684
FRIEND_DISCLOSURE_ANY,friendship_grid,H5ID16,S5Q16 HOW OFTEN TROUBLE SLEEPING—W5,functional,3456,0.08677563300852772,0.06186810671584949,0.16310435632213804,False,0.158901843023928,0.11635809125423224,0.08677563300852772,0.36562779013572333,True,False,0.11635809125423224,0.08677563300852772,0.029582458245704518,0.25423636574674846,,,,0.8608389709441289
FRIEND_DISCLOSURE_ANY,friendship_grid,H5LM5,S3Q5 CURRENTLY WORK—W5,ses,3455,-0.0025290111488246864,0.018579694682700626,0.8919377896741681,False,-0.009582788407279027,-0.018957830990318267,-0.0025290111488246864,0.49452084406845165,True,False,-0.018957830990318267,-0.0025290111488246864,0.01642881984149358,0.8665980749529707,-0.018957830990318267,0.01958214358445066,0.3347692830000978,0.9788810790941836
FRIEND_DISCLOSURE_ANY,friendship_grid,H5EC1,S4Q1 INCOME PERS EARNINGS [W4–W5]—W5,ses,3417,0.3724413699618866,0.1545712142586557,0.01736386011886534,True,0.44521356690589675,0.5891741591359912,0.3724413699618866,0.24434301810046966,True,True,0.5891741591359912,0.3724413699618866,0.21673278917410466,0.36785861330364134,0.5891741591359912,0.15755792829808443,0.00027463565229847794,0.03472772023773068
SCHOOL_BELONG,belonging,H4BMI,S27 BMI—W4,cardiometabolic,4584,-0.005559902898218137,0.04180222225650718,0.8943935504565006,False,-0.06130405459702746,0.0008051478518764643,-0.005559902898218137,77.140120667469,False,False,0.0008051478518764643,-0.005559902898218137,0.006365050750094602,-5.905443373239237,,,,0.9705162251586484
SCHOOL_BELONG,belonging,H4SBP,S27 SYSTOLIC BLOOD PRESSURE—W4,cardiometabolic,4531,0.059670346759334206,0.06288381612505792,0.3444195788372463,False,-0.01694199698455187,0.03907799624510838,0.059670346759334206,1.4335431345631648,False,False,0.03907799624510838,0.059670346759334206,0.020592350514225824,-0.526955128023062,,,,0.6888391576744926
SCHOOL_BELONG,belonging,H4DBP,S27 DIASTOLIC BLOOD PRESSURE—W4,cardiometabolic,4531,-0.002229667777573996,0.051219372929840044,0.9653439573551443,False,-0.052629013047797185,-0.01450877682116325,-0.002229667777573996,2.6273914539115246,True,False,-0.01450877682116325,-0.002229667777573996,0.012279109043589254,0.8463228289291977,,,,0.9933502241857105
SCHOOL_BELONG,belonging,H4WAIST,S27 MEASURED WAIST (CM)—W4,cardiometabolic,4607,-0.10755753894359146,0.10148789264402865,0.29118273428225505,False,-0.22416056458790107,-0.08345388755516142,-0.10755753894359146,1.6860410120467453,True,False,-0.08345388755516142,-0.10755753894359146,0.024103651388430042,-0.2888259863568128,,,,0.4724290688613176
SCHOOL_BELONG,belonging,H4BMICLS,S27 BMI CLASS—W4,cardiometabolic,4584,0.0011529988471935485,0.007485134733755895,0.8778164401871492,False,-0.009415231630118984,0.001097664318133951,0.0011529988471935485,9.57751452295092,False,False,0.001097664318133951,0.0011529988471935485,5.5334529059597546e-05,-0.05041115771501725,,,,0.944067323210546
SCHOOL_BELONG,belonging,H5MN1,S13Q1 LAST MO NO CNTRL IMPORT THINGS—W5,mental_health,3331,-0.018406452288178627,0.007354375931541734,0.01355201240095809,True,-0.029239707036290533,-0.017132399118324315,-0.018406452288178627,0.7066907462491108,True,False,-0.017132399118324315,-0.018406452288178627,0.0012740531698543119,-0.07436513479840778,,,,0.25335027732474347
SCHOOL_BELONG,belonging,H5MN2,S13Q2 LAST MO CONFID HANDLE PERS PBMS—W5,mental_health,3325,0.01158360902458605,0.005738735989833136,0.04558130938783709,True,0.026738685993502022,0.011688893310799585,0.01158360902458605,1.2875293051736263,True,False,0.011688893310799585,0.01158360902458605,0.0001052842862135344,0.009007207390306138,,,,0.20134530828894892
SCHOOL_BELONG,belonging,H5ID1,S5Q1 HOW IS GEN PHYSICAL HEALTH—W5,functional,3401,-0.02013819239529854,0.005495248209560009,0.0003585474890099807,True,-0.03914305334329244,-0.020100452848727118,-0.02013819239529854,0.9473717153477572,True,False,-0.020100452848727118,-0.02013819239529854,3.773954657142198e-05,-0.0018775470809262451,,,,0.004302569868119768
SCHOOL_BELONG,belonging,H5ID4,S5Q4 LIMIT CLIMB SEV. FLIGHT STAIRS—W5,functional,3401,-0.010675481353846918,0.003285472713714639,0.0014701859427583483,True,-0.015602290000871216,-0.009259782313570372,-0.010675481353846918,0.6849521373743083,True,False,-0.009259782313570372,-0.010675481353846918,0.0014156990402765454,-0.15288685979170524,,,,0.01764223131310018
SCHOOL_BELONG,belonging,H5ID16,S5Q16 HOW OFTEN TROUBLE SLEEPING—W5,functional,3400,-0.019612144361897912,0.007248026843667216,0.007719708860945059,True,-0.03281954110707699,-0.02001621427719124,-0.019612144361897912,0.6396477701817631,True,False,-0.02001621427719124,-0.019612144361897912,0.0004040699152933272,0.020187129778769908,,,,0.18527301266268142
SCHOOL_BELONG,belonging,H5LM5,S3Q5 CURRENTLY WORK—W5,ses,3400,-0.00507459476527468,0.0022130531733546986,0.023439607613557602,True,-0.007338343506134564,-0.004964182232621637,-0.00507459476527468,0.4782582834915604,True,False,-0.004964182232621637,-0.00507459476527468,0.00011041253265304304,-0.022241837120216434,-0.004964182232621637,0.0019058021060528161,0.010255963896520632,0.14063764568134562
SCHOOL_BELONG,belonging,H5EC1,S4Q1 INCOME PERS EARNINGS [W4–W5]—W5,ses,3362,0.055245403815013056,0.02057983547582539,0.008203927523708772,True,0.09745593827963972,0.05390036227956854,0.055245403815013056,0.8080757560433196,True,False,0.05390036227956854,0.055245403815013056,0.0013450415354445133,-0.024954220687202433,0.05390036227956854,0.02000645683800883,0.007981193524698282,0.022869806623522074
H1FS13,loneliness,H4BMI,S27 BMI—W4,cardiometabolic,4665,0.0798794704309772,0.21872878620652997,0.7155520388992022,False,0.13409566874940893,-0.02708376355349107,0.0798794704309772,5.951146043073623,False,False,-0.02708376355349107,0.0798794704309772,0.10696323398446828,-1.9493489807357598,,,,0.9540693851989361
H1FS13,loneliness,H4SBP,S27 SYSTOLIC BLOOD PRESSURE—W4,cardiometabolic,4609,-0.19345488159857305,0.42973145299977533,0.6533274822450948,False,-0.06742304673207089,-0.2702389558119438,-0.19345488159857305,0.7505058198234387,True,False,-0.2702389558119438,-0.19345488159857305,0.07678407421337075,0.28413399534745065,,,,0.8711033096601264
H1FS13,loneliness,H4DBP,S27 DIASTOLIC BLOOD PRESSURE—W4,cardiometabolic,4609,0.008959237824802381,0.33408534112092536,0.9786463333494912,False,0.1417369064421814,0.06003976099470165,0.008959237824802381,1.360717366191536,True,False,0.06003976099470165,0.008959237824802381,0.05108052316989927,0.850778256335947,,,,0.9933502241857105
H1FS13,loneliness,H4WAIST,S27 MEASURED WAIST (CM)—W4,cardiometabolic,4689,-0.31793104791751725,0.4860161165626715,0.5141571507030591,False,0.10000159418925192,-0.511717716766573,-0.31793104791751725,1.1954233572781867,False,False,-0.511717716766573,-0.31793104791751725,0.1937866688490557,0.37869837705356246,,,,0.6855428676040788
H1FS13,loneliness,H4BMICLS,S27 BMI CLASS—W4,cardiometabolic,4665,0.03173772371181807,0.03855888526307511,0.4119483782999079,False,0.03214167230393105,0.010172432693721804,0.03173772371181807,2.1596839489307373,True,False,0.010172432693721804,0.03173772371181807,0.021565291018096268,-2.119973822132623,,,,0.6591174052798526
H1FS13,loneliness,H5MN1,S13Q1 LAST MO NO CNTRL IMPORT THINGS—W5,mental_health,3387,-0.025822770940891242,0.0385090254288828,0.5036787281017018,False,0.12394934109765081,-0.024336248704325963,-0.025822770940891242,6.09319832335613,False,False,-0.024336248704325963,-0.025822770940891242,0.0014865222365652783,-0.061082636630888754,,,,0.6030950525464821
H1FS13,loneliness,H5MN2,S13Q2 LAST MO CONFID HANDLE PERS PBMS—W5,mental_health,3381,0.02297508205673541,0.03535713846691941,0.5169589954342902,False,-0.12884634362481784,0.039802056119472344,0.02297508205673541,4.237178080400284,False,False,0.039802056119472344,0.02297508205673541,0.016826974062736935,0.4227664523719086,,,,0.6203507945211483
H1FS13,loneliness,H5ID1,S5Q1 HOW IS GEN PHYSICAL HEALTH—W5,functional,3457,0.006889247384222391,0.03184126383846557,0.829041950997727,False,0.13985265209721093,-0.014432832325028504,0.006889247384222391,10.689896546133037,False,False,-0.014432832325028504,0.006889247384222391,0.021322079709250895,0.5226683696535783,,,,0.8650872532150194
H1FS13,loneliness,H5ID4,S5Q4 LIMIT CLIMB SEV. FLIGHT STAIRS—W5,functional,3457,0.02589592021252156,0.01926569412364663,0.18122410732349775,False,0.062428333900118316,0.01954569887276857,0.02589592021252156,2.1939678548457855,True,False,0.01954569887276857,0.02589592021252156,0.006350221339752989,-0.32489098400058936,,,,0.27183616098524666
H1FS13,loneliness,H5ID16,S5Q16 HOW OFTEN TROUBLE SLEEPING—W5,functional,3456,0.03753225762190617,0.05278913515568499,0.4783578203027769,False,0.15294488163489692,0.03333512287688793,0.03753225762190617,3.5881001308963945,True,False,0.03333512287688793,0.03753225762190617,0.00419713474501824,-0.1259072828535519,,,,0.9877576717173318
H1FS13,loneliness,H5LM5,S3Q5 CURRENTLY WORK—W5,ses,3455,0.000558649156207066,0.0133857140093104,0.9667737103528512,False,0.017588621015703965,-0.010451554026420397,0.000558649156207066,2.6828713673815234,False,False,-0.010451554026420397,0.000558649156207066,0.011010203182627463,0.9465486993805073,-0.010451554026420397,0.013170096910491756,0.4288738070844786,0.9788810790941836
H1FS13,loneliness,H5EC1,S4Q1 INCOME PERS EARNINGS [W4–W5]—W5,ses,3417,0.16979599688783567,0.11325474198642418,0.1362175388816393,False,-0.24012507166416708,0.2831718408461496,0.16979599688783567,1.847983581088593,False,False,0.2831718408461496,0.16979599688783567,0.11337584395831393,0.4003782424817879,0.2831718408461496,0.11776873198663888,0.017594555437907732,0.20432630832245893
H1FS14,loneliness,H4BMI,S27 BMI—W4,cardiometabolic,4665,0.17173056021356164,0.2345608273248944,0.46539303863790676,False,0.17932619230447322,0.15168630909932518,0.17173056021356164,0.1822173890924412,True,True,0.15168630909932518,0.17173056021356164,0.020044251114236467,-0.1321427835725857,,,,0.797816637664983
H1FS14,loneliness,H4SBP,S27 SYSTOLIC BLOOD PRESSURE—W4,cardiometabolic,4609,-0.39736619609427193,0.397050359193616,0.31877074518463505,False,-0.2019897187731713,-0.288798791957857,-0.39736619609427193,0.3005866908105119,True,False,-0.288798791957857,-0.39736619609427193,0.10856740413641491,-0.37592748709370505,,,,0.6888391576744926
H1FS14,loneliness,H4DBP,S27 DIASTOLIC BLOOD PRESSURE—W4,cardiometabolic,4609,-0.15383593072351553,0.3179559092962786,0.629315836199515,False,-0.059327109556128244,-0.15495989346978714,-0.15383593072351553,0.6171453901541603,True,False,-0.15495989346978714,-0.15383593072351553,0.0011239627462716062,0.007253249347972446,,,,0.9933502241857105
H1FS14,loneliness,H4WAIST,S27 MEASURED WAIST (CM)—W4,cardiometabolic,4689,0.316884835423598,0.5250577982726234,0.5472039300593572,False,0.4619333385898956,0.3672453507632425,0.316884835423598,0.25783304711649574,True,True,0.3672453507632425,0.316884835423598,0.050360515339644474,0.13713043673658687,,,,0.6912049642855038
H1FS14,loneliness,H4BMICLS,S27 BMI CLASS—W4,cardiometabolic,4665,0.038900422237534836,0.03971887567130223,0.3291906728014556,False,0.04294209211912782,0.04198235448663695,0.038900422237534836,0.02286050042277532,True,True,0.04198235448663695,0.038900422237534836,0.0030819322491021164,0.07341018117702525,,,,0.6077366267103795
H1FS14,loneliness,H5MN1,S13Q1 LAST MO NO CNTRL IMPORT THINGS—W5,mental_health,3387,-0.002687567793947649,0.03527433396670218,0.9393838075132478,False,0.10318936598660551,-0.008194850580256187,-0.002687567793947649,13.59197650720065,False,False,-0.008194850580256187,-0.002687567793947649,0.005507282786308538,0.6720418795160472,,,,0.9393838075132478
H1FS14,loneliness,H5MN2,S13Q2 LAST MO CONFID HANDLE PERS PBMS—W5,mental_health,3381,-0.03996213181579426,0.03293511526335615,0.22717568583977668,False,-0.1506503657356897,-0.038183379558923466,-0.03996213181579426,2.945443475038937,True,False,-0.038183379558923466,-0.03996213181579426,0.001778752256870797,-0.04658446364408042,,,,0.3634810973436427
H1FS14,loneliness,H5ID1,S5Q1 HOW IS GEN PHYSICAL HEALTH—W5,functional,3457,0.0280865919387635,0.032790811854423466,0.39326411300878766,False,0.12958691271308898,0.023151413903110207,0.0280865919387635,4.597364949519563,True,False,0.023151413903110207,0.0280865919387635,0.004935178035653291,-0.21316961703968706,,,,0.5959854021702278
H1FS14,loneliness,H5ID4,S5Q4 LIMIT CLIMB SEV. FLIGHT STAIRS—W5,functional,3457,0.024720828191405548,0.01783023575499827,0.16796294438167744,False,0.05888384410593567,0.02699706267123915,0.024720828191405548,1.1811203990227628,True,False,0.02699706267123915,0.024720828191405548,0.002276234479833602,0.0843141532674423,,,,0.2687407110106839
H1FS14,loneliness,H5ID16,S5Q16 HOW OFTEN TROUBLE SLEEPING—W5,functional,3456,-0.023429160324139293,0.04207098293661286,0.5785487036052093,False,0.09434983450336955,-0.010670217700022334,-0.023429160324139293,9.842353282367618,False,False,-0.010670217700022334,-0.023429160324139293,0.012758942624116958,-1.1957527936932584,,,,0.9877576717173318
H1FS14,loneliness,H5LM5,S3Q5 CURRENTLY WORK—W5,ses,3455,-0.0007286334593722141,0.014247074798933454,0.9592897342564192,False,0.01654007963773615,-0.0024648110438797626,-0.0007286334593722141,7.710485851970648,False,False,-0.0024648110438797626,-0.0007286334593722141,0.0017361775845075485,0.7043856724102873,-0.0024648110438797626,0.014666626251961423,0.8667985895089597,0.9788810790941836
H1FS14,loneliness,H5EC1,S4Q1 INCOME PERS EARNINGS [W4–W5]—W5,ses,3417,-0.13287267307606904,0.11345383017009489,0.24366002998153793,False,-0.4173624855245961,-0.12383400551529497,-0.13287267307606904,2.370338250691946,True,False,-0.12383400551529497,-0.13287267307606904,0.009038667560774066,-0.07299018975573457,-0.12383400551529497,0.11260400188813911,0.27346661381940274,0.3077810905029953
H1DA7,qualitative,H4BMI,S27 BMI—W4,cardiometabolic,4665,-0.18194771351453365,0.11733529639541473,0.12339459495154452,False,-0.22920929901529932,-0.20763339740504588,-0.18194771351453365,0.10391344494625654,True,True,-0.20763339740504588,-0.18194771351453365,0.025685683890512234,0.12370689981248661,,,,0.2821725000719611
H1DA7,qualitative,H4SBP,S27 SYSTOLIC BLOOD PRESSURE—W4,cardiometabolic,4609,0.5348888295903516,0.1750933127077765,0.002728434652419159,True,0.5000509486607743,0.48722653597916454,0.5348888295903516,0.02632125250698196,True,True,0.48722653597916454,0.5348888295903516,0.04766229361118701,-0.09782368178162049,,,,0.06548243165805982
H1DA7,qualitative,H4DBP,S27 DIASTOLIC BLOOD PRESSURE—W4,cardiometabolic,4609,0.12188307052479314,0.1485975495103831,0.41357916413195933,False,0.14103687518709565,0.13430445268488092,0.12188307052479314,0.05012806625265835,True,True,0.13430445268488092,0.12188307052479314,0.012421382160087785,0.09248674866522943,,,,0.8271583282639187
H1DA7,qualitative,H4WAIST,S27 MEASURED WAIST (CM)—W4,cardiometabolic,4689,-0.15368192953984122,0.2932228220560284,0.6010855119046024,False,-0.21417654405882058,-0.1682803166535768,-0.15368192953984122,0.27273675446978235,True,True,-0.1682803166535768,-0.15368192953984122,0.014598387113735567,0.08675041385730176,,,,0.6950361141697804
H1DA7,qualitative,H4BMICLS,S27 BMI CLASS—W4,cardiometabolic,4665,-0.031057986002785032,0.021849657895470612,0.15756502952650367,False,-0.03863943852058901,-0.03503339153561246,-0.031057986002785032,0.10293171248666846,True,True,-0.03503339153561246,-0.031057986002785032,0.003975405532827429,0.11347475532839335,,,,0.31929441229822375
H1DA7,qualitative,H5MN1,S13Q1 LAST MO NO CNTRL IMPORT THINGS—W5,mental_health,3387,-0.021750103171108703,0.018374413697125058,0.23866867614383055,False,-0.024875860639134148,-0.025392335606801156,-0.021750103171108703,0.020339797632820917,True,True,-0.025392335606801156,-0.021750103171108703,0.003642232435692453,0.1434382599573435,,,,0.4064453555837612
H1DA7,qualitative,H5MN2,S13Q2 LAST MO CONFID HANDLE PERS PBMS—W5,mental_health,3381,0.01509710976575028,0.020168479682094516,0.4554705088832999,False,0.018048058885990856,0.018752635162452187,0.01509710976575028,0.037572120950344214,True,True,0.018752635162452187,0.01509710976575028,0.003655525396701907,0.19493395808292857,,,,0.5753311691157472
H1DA7,qualitative,H5ID1,S5Q1 HOW IS GEN PHYSICAL HEALTH—W5,functional,3457,-0.010633395553397481,0.016962481119265068,0.5318306018751615,False,-0.014358327971781298,-0.012733926165599232,-0.010633395553397481,0.1275648833719797,True,True,-0.012733926165599232,-0.010633395553397481,0.002100530612201751,0.16495545716892446,,,,0.6717860234212566
H1DA7,qualitative,H5ID4,S5Q4 LIMIT CLIMB SEV. FLIGHT STAIRS—W5,functional,3457,-0.003451989768309574,0.011324617668894747,0.7609856602312556,False,-0.006129659659807416,-0.005415242332324614,-0.003451989768309574,0.13192712045743718,True,True,-0.005415242332324614,-0.003451989768309574,0.00196325256401504,0.3625419590728214,,,,0.7940719932847884
H1DA7,qualitative,H5ID16,S5Q16 HOW OFTEN TROUBLE SLEEPING—W5,functional,3456,0.05439224263520047,0.02330886417637186,0.02114220242450526,True,0.055656151579988766,0.055239957327916034,0.05439224263520047,0.007534297132094357,True,True,0.055239957327916034,0.05439224263520047,0.0008477146927155649,0.015346041773409591,,,,0.2537064290940631
H1DA7,qualitative,H5LM5,S3Q5 CURRENTLY WORK—W5,ses,3455,-0.0019895231152973606,0.007447132791691479,0.789771555591899,False,0.00037882663234408386,3.357263604803016e-05,-0.0019895231152973606,10.283791710669414,True,False,3.357263604803016e-05,-0.0019895231152973606,0.0020230957513453908,-58.26025923168741,3.357263604803016e-05,0.007329169384419434,0.996352121065831,0.9477258667102788
H1DA7,qualitative,H5EC1,S4Q1 INCOME PERS EARNINGS [W4–W5]—W5,ses,3417,0.03932698178001684,0.05434308873553701,0.47055278574018433,False,0.023239562916232234,0.0230860473657086,0.03932698178001684,0.00664971132094537,True,True,0.0230860473657086,0.03932698178001684,0.01624093441430824,-0.7034956723874737,0.0230860473657086,0.057039388459715984,0.6863297112616888,0.5377746122744963
H1PR4,qualitative,H4BMI,S27 BMI—W4,cardiometabolic,4654,0.03539859923156956,0.15370961844066156,0.8182215707305102,False,-0.18733978116194444,-0.0068878792634367025,0.03539859923156956,26.198470530168873,True,False,-0.0068878792634367025,0.03539859923156956,0.04228647849500626,-4.1392595424077525,,,,0.9705162251586484
H1PR4,qualitative,H4SBP,S27 SYSTOLIC BLOOD PRESSURE—W4,cardiometabolic,4599,0.32844366531448665,0.2659952441664542,0.21912530988157988,False,0.15217569218138705,0.33037591882686557,0.32844366531448665,0.5393862460625191,True,False,0.33037591882686557,0.32844366531448665,0.001932253512378912,0.00584865119479705,,,,0.6888391576744926
H1PR4,qualitative,H4DBP,S27 DIASTOLIC BLOOD PRESSURE—W4,cardiometabolic,4599,0.09173075438699507,0.2221568265822476,0.6803476645372241,False,0.003746493535934148,0.12901322494196554,0.09173075438699507,0.9709603915597068,True,False,0.12901322494196554,0.09173075438699507,0.03728247055497047,0.2889817735487301,,,,0.9933502241857105
H1PR4,qualitative,H4WAIST,S27 MEASURED WAIST (CM)—W4,cardiometabolic,4678,-0.336303514730791,0.34728332847210186,0.33463725711009995,False,-0.8316824883988625,-0.40339099249835114,-0.336303514730791,1.0617279608747388,True,False,-0.40339099249835114,-0.336303514730791,0.06708747776756013,0.1663088145624232,,,,0.4724290688613176
H1PR4,qualitative,H4BMICLS,S27 BMI CLASS—W4,cardiometabolic,4654,-0.00728012046953957,0.025460280424530673,0.7753755044539995,False,-0.045467301335529266,-0.015605455177907353,-0.00728012046953957,1.9135517559204127,True,False,-0.015605455177907353,-0.00728012046953957,0.008325334708367783,0.533488745663373,,,,0.944067323210546
H1PR4,qualitative,H5MN1,S13Q1 LAST MO NO CNTRL IMPORT THINGS—W5,mental_health,3379,-0.03628256258048973,0.03132463666159544,0.2488588435906171,False,-0.07345278972333617,-0.032734534436441386,-0.03628256258048973,1.2438929096717382,True,False,-0.032734534436441386,-0.03628256258048973,0.0035480281440483444,-0.10838792135374131,,,,0.4064453555837612
H1PR4,qualitative,H5MN2,S13Q2 LAST MO CONFID HANDLE PERS PBMS—W5,mental_health,3374,0.04661588583008091,0.02692727911189875,0.08577459023600255,False,0.0946195497225619,0.04735687020545768,0.04661588583008091,0.9980110449034149,True,False,0.04735687020545768,0.04661588583008091,0.0007409843753767714,0.015646818976043253,,,,0.20134530828894892
H1PR4,qualitative,H5ID1,S5Q1 HOW IS GEN PHYSICAL HEALTH—W5,functional,3448,-0.005183102582016348,0.02176500336326489,0.8121451449561107,False,-0.07711806914843171,-0.01111043087036994,-0.005183102582016348,5.941051166079929,True,False,-0.01111043087036994,-0.005183102582016348,0.005927328288353593,0.5334922072339245,,,,0.8650872532150194
H1PR4,qualitative,H5ID4,S5Q4 LIMIT CLIMB SEV. FLIGHT STAIRS—W5,functional,3448,-0.0023318972011314313,0.013750892515102066,0.8656008545834247,False,-0.02660094157745285,-0.0023913815969479795,-0.0023318972011314313,10.12367077316415,True,False,-0.0023913815969479795,-0.0023318972011314313,5.9484395816548213e-05,0.024874489246076714,,,,0.8656008545834247
H1PR4,qualitative,H5ID16,S5Q16 HOW OFTEN TROUBLE SLEEPING—W5,functional,3447,0.06330686671153804,0.03638071882935062,0.08418609816746157,False,0.023151365104836504,0.07340122782635249,0.06330686671153804,0.6845915825876048,True,False,0.07340122782635249,0.06330686671153804,0.010094361114814446,0.13752305531857023,,,,0.6734887853396926
H1PR4,qualitative,H5LM5,S3Q5 CURRENTLY WORK—W5,ses,3446,0.004266973429291398,0.00965333684640361,0.6592031756676698,False,-0.007797480727831997,0.001836490373959001,0.004266973429291398,5.245859841357422,False,False,0.001836490373959001,0.004266973429291398,0.002430483055332397,-1.3234390388297546,0.001836490373959001,0.009509393861444285,0.8471611077597697,0.8326776955802145
H1PR4,qualitative,H5EC1,S4Q1 INCOME PERS EARNINGS [W4–W5]—W5,ses,3409,0.13275779660845807,0.07665525844753572,0.08564865201514403,False,0.30778266118676506,0.17171841852875236,0.13275779660845807,0.7923683657454034,True,False,0.17171841852875236,0.13275779660845807,0.038960621920294286,0.2268866802647076,0.17171841852875236,0.07701783648988351,0.02747747734016097,0.13703784322423046
